"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Post-demographic dividend","PST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2433.49278891475","2659.5940015776","3060.37671702522","3661.67425439567","3985.11185552244","4411.06620842947","4753.03224271228","5325.73362171618","6363.15426850411","7155.72333306015","7798.13310322824","7839.38829544463","7801.36484266784","8000.23819310606","8384.24960691119","8772.40988727596","10670.7077965318","12311.1581085167","13878.8649022483","14299.9288746759","15870.5522121712","16611.7893261929","17686.6996557841","17590.6963041942","18749.275138671","20709.4495358317","20767.2546636689","20357.4799952098","20475.7205925821","21328.9359166771","21573.6071775463","21292.6951070943","22049.2410670524","24605.1077238416","27267.7169619921","28555.2586871459","30004.3075207939","32302.4306672732","33394.2841578556","31218.1018711587","32793.7806972688","35169.3555728949","35173.0978239603","35356.9417899099","36027.705086892","33989.4007024821","34444.2360040702","35875.9939869568","37797.1248991412","37997.7084897595","36484.5045807368","",
"French Polynesia","PYF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1386.25153322142","1225.72130105679","1192.66339231602","1311.73694302592","3901.89296786373","5798.1606816191","6635.1825289237","7616.11337177859","8684.43190008143","","16546.5159071683","22103.5928975984","20323.8310215429","15417.2069917561","12124.7663259405","12267.0778420117","10882.2747236455","10170.3314321913","10261.3371636548","9170.22867671124","9668.76146161432","10335.3434129484","11228.5854788631","10188.1919992751","10638.7174463261","11282.8225006667","11141.3993407177","14166.1214282166","11473.1064805008","13030.4944769636","14981.1371301022","19947.0225197687","22299.08466065","26077.1070246492","28416.8271030609","30375.9807970286","37743.0971687785","42132.1371696831","50005.6863141138","36644.0270822413","42296.7035478081","51499.8017674543","54263.3662812081","56598.2856749162","57837.9022554882","46735.929772013","43434.1079081823","44911.4124466627","48172.0100917049","45997.2405291057","37298.7111181749","",
"Romania","ROU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1304.6241721792","1201.4440594116","927.248662435365","813.072652583082","850.858525225253","972.957735877375","1207.19597891408","1171.35756623967","1167.56784297196","1422.12129083865","1227.27201030887","1284.68305745449","1410.34824723779","1588.10990695827","2012.52196645082","2632.28317748762","3591.82620528997","4519.94708133196","6575.16403203585","8530.39436123231","6953.44650757136","6586.95887315018","7146.44700252041","6661.53944163444","7533.28276057824","8041.20549838568","7204.06691468587","7655.54914097845","8719.84990888361","9943.83844354628","10864.114937573","10815.8994871927","",
"Russian Federation","RUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1776.57660179701","1564.17111848115","1336.65075753888","1298.83035797041","1573.12410607752","1725.30828735462","1174.4718540777","955.563047917031","1277.70569514618","1563.55748455539","1780.75141803438","2212.11623681091","3143.20316357156","4070.22650242593","5339.20869089067","7247.09242672199","9122.24438736387","6690.82580678757","8429.68052599867","11260.6552401153","12133.5388035381","12518.2373993082","11005.8653620277","7391.98563204142","6904.23708012367","8410.07569486691","8681.58107966614","8787.25694419416","8066.00980202868","",
"Rwanda","RWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","211.688105027122","241.96716747129","226.925371975029","237.286299828555","244.613566354972","253.179309612888","267.289914141978","282.698630248877","299.055951332376","289.092847717238","305.161317102493","229.686428420358","258.715110332219","269.767188002677","89.6974926536135","170.915538651008","176.455561826982","226.70880317465","225.342732978022","239.813179301391","220.860510501551","200.737953016938","194.868509446349","200.656509979566","225.21416243363","278.241993032257","310.112428977295","367.542819713828","439.264847524822","471.586678087212","497.411885647486","543.871772152537","586.116483376069","581.278254858796","593.942073157757","608.562379930754","597.818221586076","609.889838138787","627.842417354049","660.638863220036","647.414943249629","",
"South Asia","SAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","106.807299018492","112.935296539379","114.254319372199","126.577428385549","149.143786117828","153.944534286139","146.777354219903","164.504430658932","183.730337716436","201.27147829406","238.463177284849","245.044125425855","245.594916100396","254.980715148719","246.902843060764","260.62593022075","270.875322556175","293.014106482152","308.012421803808","302.385684235407","317.066183219228","275.086196365153","285.710415699038","278.631561752896","310.475162996524","337.48640179076","362.558418560199","372.380883817865","371.840261971728","390.482567726858","400.547001798277","403.444909114106","416.38367798231","478.589399648202","543.413455381312","609.509587353396","680.622625526296","841.628807272103","832.999715821423","918.391717269164","1101.34080356141","1198.94516311785","1198.99296672419","1216.31377555561","1318.51971645212","1371.45424637085","1459.0641974524","1659.25114689739","1678.37715300818","1749.98000538187","1627.49892497534","",
"Saudi Arabia","SAU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","638.707762857692","764.028862243142","893.760390200771","1163.38677718028","3682.23936271143","4530.21803700457","6136.92940889247","6486.04082712477","6872.39797614946","6245.30139338903","9860.8586666086","11746.5444057587","11186.9819594528","9254.40984459743","7900.39175261306","6917.23403504391","5613.31287632605","5177.68602611115","5142.71327784958","5161.16227695752","5714.3587893862","6217.33722055585","6418.33224144818","6069.61148184827","5915.66813352611","6173.38634944227","6499.50930824579","6805.56198850408","6058.07197836842","6619.31511146038","7242.24147250472","7031.63384743352","7206.17408361844","7643.68256616659","8694.16361158086","10413.0514279886","11771.4185625095","12975.833288393","15294.6366507721","13367.6861437626","15683.2935931864","18369.6209911544","19543.7186630932","19352.3548810749","19433.3838095604","16881.0827476524","16714.0151894958","17159.8961186936","18900.6608096795","19115.2883299554","17404.977100589","",
"Sudan","SDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","981.528033471144","880.733207329151","961.407155740841","1162.20393189154","1183.36650936256","950.340327030426","879.032032016391","616.397344888386","520.120284608741","342.717388823672","",
"Senegal","SEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","283.377062259165","332.881918598952","365.581546739152","395.821094010049","518.146709356956","522.461527224323","519.685605852006","567.825859684843","696.846374148462","743.718637017915","654.458217949269","633.439843927994","551.624833760318","522.570199247911","560.814772934136","773.091544084846","902.005781297824","861.464435680337","827.593340814629","932.135846651711","879.389711692373","913.128066640771","818.463021484359","534.122787011101","641.62447198","655.861488888643","580.849943118837","611.419994094345","602.636579535295","536.706422616357","573.507846692889","599.796350201027","736.440486603442","827.536775710595","881.382015149479","911.999346553316","1066.07526112364","1257.47319242109","1159.36326388026","1130.99708402905","1195.79682211539","1143.19407113526","1193.3940846509","1217.29402466493","1068.18495767318","1105.74611540573","1193.3640655057","1274.04975249461","1251.75731862103","1253.93560880069","",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","996.43402579291","1167.42712493109","1515.64272078828","2062.873085936","2262.30843839783","2431.28968851344","2470.44491332536","2790.13541249658","3404.10454141312","4018.16539966281","4495.91845981396","4891.58175481004","5500.81883004199","6169.80294196315","5985.98666111244","5669.44621369103","6076.71691056862","7407.57706290566","8792.58401105865","10055.5209053249","12223.0316234904","13817.8249136297","15268.869175314","18713.0078119015","21949.7975509606","22746.784591913","23644.1124530841","19008.7951243898","18750.1252593738","20303.507629349","18130.2437548874","18098.665380726","19095.3529602763","21447.3656588327","23588.4612256326","27988.6680637925","33045.0297483746","32577.7724713516","30798.3329235881","40443.3658714876","44891.653791844","45549.317878884","45943.774352779","47478.9761377682","43437.324967572","44603.1327998107","47293.9790798473","48426.5666706816","46659.2728113886","42126.0921148414","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","677.813005101839","745.628279763093","695.430177314513","632.03288625875","613.281595214861","547.211008465735","464.361346262576","471.999822568172","522.670629396304","498.089552022119","621.263941337972","626.618558588523","722.37848012745","806.010852779335","1049.51488422546","1165.80691814378","1230.73969410541","1233.33632580912","1034.27323919585","1046.29989994266","913.741458361785","874.925338908836","706.629348822306","711.519002676533","793.379919327365","911.591477262118","993.575514280422","1080.99179266646","1153.95884007928","1186.68940493154","1357.81715384268","1555.1483026016","1765.64239521522","2008.51317865372","2010.66385098086","1911.19223870571","1934.12403915188","2039.61993200824","2130.59558120068","2079.82892587279","2067.05838732188","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","259.92882277799","260.968996549192","294.584344423945","221.692845153668","244.702092027979","188.512981122777","85.8423967682213","135.297936113584","202.541564863268","172.435643016924","102.068300006907","132.65400031737","107.871743802209","139.581247863913","152.386489934887","146.226589280659","166.156315542099","149.127446647705","103.463441907234","115.67162365326","106.645701197796","191.532691709397","210.351312914793","211.437282882036","215.268550669046","240.551735838798","271.531968922067","318.99002283124","374.719803990201","361.059707161257","346.397498802368","375.228780916098","506.111855999064","626.281530238825","606.625818535814","493.133559975202","361.714817832304","402.219980248907","429.681456308409","449.485345069853","431.601148882429","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","294.294233799136","305.858236858535","340.130534540464","379.653906573127","418.593709946615","518.462129607973","639.308577074195","658.405738058359","719.167830959159","718.281288213927","675.694454574712","644.63041355213","665.133985675102","688.651302969961","711.309888114652","696.469469961504","721.47083453969","755.843662867662","779.34268788972","835.855724103749","898.317095513136","992.455197134446","1134.62922676638","1292.73793246265","1485.92509815583","1575.93072643454","1654.11473226751","1754.10464010348","1768.48062235942","1835.69816633532","1887.7751677257","1923.63073246503","1980.89973470042","2026.52633352664","2163.63056128847","2347.86198740894","2469.3642147989","2588.26781337303","2472.13656800097","2585.83697514409","2860.70341844782","2926.81687851778","2940.82279902264","2995.21697212137","3078.95900082923","3128.36213634373","3175.2231646177","3250.5927996319","3377.83760047293","3034.9217846019","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","76.6987113387334","88.7068383682073","91.0355471507436","92.0933534030155","95.0760190385868","108.571723727421","107.776108576356","118.023139491884","117.035070486964","119.505153069274","91.5810898369916","","","","","","","","","","","","","","","","","","","","","","","211.877364613245","203.125987525302","196.062106233088","194.99533124266","211.394258380609","246.042299899924","248.107493822015","240.323322302512","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3644.79263270537","4708.04397431494","5751.96363122255","5069.82037234081","4662.55075798841","5413.31838233105","4494.9864426996","4992.09529946471","4752.37904429011","4585.51384984365","4680.47510048827","5026.04951964824","5868.35272750802","5939.75529072905","6361.95943872524","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.432315485917","175.59595474866","218.977650601704","269.406264529441","289.784444517726","305.58701924265","314.923307865863","345.76374306173","381.151901689005","499.447567263909","775.880692671107","690.617015561984","576.543001193346","484.074504332996","431.429735502945","429.772084744999","464.922861606361","476.293234550764","447.89302700358","491.729259135474","499.892785990092","495.35090166046","468.625314565125","446.03124827026","506.860846609235","511.260171626103","522.161483492311","498.691238787459","494.681781933807","490.940922533616","461.312068370538","490.240856269494","602.356803028013","720.915895888385","818.592035161533","948.031764741666","1042.01723190302","1107.96000654805","1109.70671695602","1237.51816373487","1332.06533771557","1368.87004551416","1438.15422821973","1481.94206643338","1369.42677309911","1253.98785887527","1281.77846174561","1303.67048908057","1320.40133037093","1205.80871960797","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1010.25738252695","1401.95058380419","858.59343430252","808.680662148178","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.612013904042","175.793955631008","219.225037631327","269.711068318207","290.112541072799","305.933428212943","315.280703524073","346.157492188008","381.587242430522","500.019640565493","776.771479507603","691.412424891332","577.209712330032","484.635958171167","431.9314500452","430.273279913596","465.464115090055","476.849434169302","448.417474048092","492.306601416233","500.445669765757","496.021288823286","469.347025576369","446.767550784668","507.572072456138","511.942010676857","522.909787409783","499.470118353428","495.449054044936","491.668773348975","462.059922905841","490.983515333525","603.114932793674","721.879134248324","819.605638421389","949.114135257209","1042.97594244451","1108.79884433304","1110.42271562722","1238.31880275228","1332.84141902391","1369.68467811619","1439.18360165095","1482.93147142943","1370.41641809694","1254.97840266567","1282.81657118634","1304.76529499123","1321.47044788931","1206.44807731376","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1652.32934900352","1910.87612541994","2046.31626603157","1937.02378914716","1778.89414899375","1674.90884111273","1646.45912831546","1727.65562039678","1916.0990142865","1902.55546418984","2129.23337234594","2237.83206857679","2340.75054153134","2318.868980224","2385.77821489617","2689.60644576416","2789.30831899431","2943.87552078839","2925.16458548484","2985.20191369692","3140.71703597896","3300.65925090655","3470.37112284002","4053.18960893492","4666.40505209257","5213.29163941951","5995.41781821952","7091.92945571137","8332.24618175203","7088.27419365211","7707.66160541101","8846.97989457162","9249.28072145393","9727.18083831231","10152.0604746671","9064.14599403124","8849.81827996938","9357.52113254046","9866.87939419557","9682.14613512237","8306.98225366341","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422.548601438628","464.366944277001","551.453982761226","615.394000418925","730.103322552174","783.414860230603","801.61095942038","971.628929991579","960.083534803533","993.607019056056","1169.47179148463","1206.46417440212","936.841741096936","1257.3313185912","874.114990676453","1082.15268639403","1252.70623370712","1397.69031227249","1445.75322853656","1628.99346558644","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1841.26227256279","2172.68244608722","2229.2007754175","2094.36919695189","2078.48936195633","2032.63851686688","2055.20855223136","2195.83873534352","2589.06477446439","1142.1906398744","770.976910039327","881.592136787431","762.889724222375","792.654894018326","1170.57260152353","1357.98004352825","1615.8271647395","1676.40178788518","2041.67782320158","1535.0336664393","1518.23414299055","1190.09972264852","1779.9968457041","2101.13941314423","2348.84348302801","2740.84249632133","4042.47760783058","4544.8066781315","5252.96046485787","5955.52541197227","5647.72546901343","4696.16296879972","5546.11880253269","6379.76945564184","7045.37979263819","7459.43038553123","4086.18379021927","3718.55913834283","4799.04072153363","4804.4922680769","3105.183686878","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3154.94279861005","3556.40431394836","3588.83070015779","3939.99523770999","4007.5559361222","3825.15445008063","4165.37229500439","4818.80956307416","6130.6098354939","7835.93642095526","8917.02635327621","10203.2691065496","12699.3012500204","14951.3789971813","13229.6136572657","13397.9310306","14477.6037179313","14051.1896916033","14810.0539874466","15143.2506092677","13139.9093725669","13213.3677359032","14165.2316423563","15829.0934074076","15704.3455437066","15621.5286211749","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8866.43563634565","8816.66200016242","8506.36443067983","9056.41112761158","9341.9886529219","8153.50774913483","8430.82458664031","9454.23731213293","11914.5636010776","13735.0855488281","14480.6645061133","15740.9771004425","18943.5564357527","21795.5336265915","19459.7800908211","18483.1943130261","19683.8082780752","17480.3159696549","18178.9540841856","18923.6038499819","15893.9281136731","16729.7333609421","18449.4448165419","20762.4857693358","20735.8331014797","20263.1422555065","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4157.96911896461","4504.41120524435","5290.66159254945","6406.55004958178","7043.12495765184","8840.26061637764","9458.05349405548","9848.1623946552","10812.4671560137","12741.8651232167","14662.6775215076","13258.7624368027","11578.4510660229","10569.8212630924","11036.3438723851","11494.6682717903","15254.489815761","18571.8375164497","20825.9608385732","21668.509022805","25646.3179220339","26513.998609469","26859.9872874616","19682.1747577893","21595.4821902714","25300.336098502","27555.7752929897","25246.3420344014","25551.9898966003","26206.5474382208","25025.3497869318","22859.4717589555","25086.1547531315","31984.8021940323","36332.3013595472","37129.4279711723","40454.4671898916","46853.5329343904","48856.5630728103","39724.659148623","45196.7594099223","51666.2329979848","49441.0075892052","52099.1951171809","51112.4271552019","43377.4677629867","43613.1937221747","45643.3655917487","46237.3395480516","44566.1226291231","44420.4617781782","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1226.95024732179","1255.35100914857","1368.3268725294","1363.31486567103","1328.56537301454","1645.83563825436","1580.16401179779","1661.93852865405","1426.45556946979","1423.06882239107","1517.05284290041","1399.59556919472","1193.12873702519","1805.82773742899","2333.68882653548","2852.45862851606","2773.56294334831","2908.3366803029","2689.84617889225","2841.31569843048","3353.46960027297","3574.1100994117","3572.09445179447","3434.20091237391","3278.43694166488","2958.00824347855","2667.03089051587","3018.5029050014","3198.79521655782","2907.39533624242","2524.12168147728","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4646.61903405607","4550.03796384913","5477.58424765246","5841.05313211645","5916.33138608322","5871.71714151702","5721.59400856007","6315.83717990698","6559.14529520942","6504.93265559869","6297.19902640872","6570.39893201825","6537.51644956351","7037.26015341094","9136.80161475574","9887.52844793334","10710.0448347117","9929.31217550211","8968.59398427183","8018.81274417841","8957.3831121726","9264.45311377307","9839.99359460312","12229.4799964415","11975.7013469906","11914.0786404195","11944.5489930847","12646.7099547273","13491.0455547509","13432.9651794641","8602.72165412739","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4008.1681451282","4356.41243355102","4463.47087648655","4598.3199161484","5358.57158969119","6055.10182664805","6836.24245577506","7846.44539388559","9057.53298545284","9304.89123771165","10210.433985549","2275.97698316327","1687.1334180866","836.573757275018","966.431961351656","788.032384604597","628.850804445112","848.18299724219","1148.01903011329","1221.7729985585","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21691.7752689146","23689.7729477982","25566.0243459897","24308.1612373842","25623.9815462956","27087.0282633524","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","188.025517883347","152.626326502806","136.7245674408","143.369982254545","158.358129171919","180.017046272193","174.6591825204","186.0108354299","233.880758929794","218.837142452014","254.940875099291","271.412620558669","263.484584175347","189.02607828325","145.30043625224","169.279637121806","183.843844535913","170.900092919519","190.187118458131","165.020761215288","139.847785410049","171.081465725608","182.075321122461","190.631182205418","220.723404252649","346.532995161788","374.810165860063","459.017806521375","504.420809452713","592.679763001374","651.62911777214","689.067767092786","690.38657772527","696.563214498654","732.95126810271","594.334021391594","524.133956633355","453.018046535318","514.165743077592","510.896954093181","457.056964112231","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.170172405398","108.586221989688","118.821943876386","144.640586083297","156.552495672689","170.991121992029","168.091693534835","189.98168815931","180.986319228364","193.548456993584","216.965317395934","233.428355639008","246.186137125014","255.226770925225","275.279980845702","299.123872594808","292.084654301771","274.388198432421","313.429963424876","343.723306570704","361.76350750474","397.078456873857","443.513128450325","486.695441963585","586.759201887108","713.552823468214","813.908156149881","850.083350967818","798.680054499442","904.492209498887","995.917434305591","1077.42381787803","1290.29652029433","1603.07577863497","1930.84754232248","2311.54517956194","2880.2030878943","3821.24342498936","4950.56270380089","5520.61318928336","6446.07744685487","7613.09580995209","4186.90364868905","4501.91769865911","4854.92722157238","5005.75617199899","5095.52778579984","5547.87343344317","6050.26368668321","6177.24276392676","6157.46309382018","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1413.92987833278","1403.47415259388","1242.29500791769","1434.5360300071","1582.76021517108","1662.33660876254","1687.15654559763","1508.87926361527","1646.1338577579","1655.61651159647","1863.63493592884","2282.22899829379","2981.54067040621","3752.66950732063","4518.11159998778","5887.90926040673","7242.60526088134","5712.30508300031","6695.10925750879","8033.91443601507","8380.98590841728","8847.60963022136","8307.76185405678","6567.16208449183","6256.96727567528","6926.02540719075","7100.73605036885","7214.18660743006","6854.83871718363","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","117.686473232356","131.881020569181","151.164841508444","197.522182271751","217.441577256175","220.222107190326","244.391858950524","271.195123907686","284.715576771052","344.238412685965","270.154176036931","212.525191097784","192.81494702345","176.904164204424","188.454804109364","259.811398879396","300.637187642348","329.711655828051","316.230959050049","377.401825517771","357.837098770093","373.171690899784","257.058053455177","190.167579106183","250.669127056856","287.100651025877","288.129084490111","294.602137991035","292.049270772328","267.704255088711","259.342473258975","292.803363555131","345.232110284359","368.355489562878","358.89662398728","369.430861187229","387.798099007689","463.66282107342","452.192158473135","443.715252223025","489.079446257946","423.440074386796","496.253441829412","530.48103900592","497.618437594155","698.334943606642","723.24506407204","809.587379305633","813.457717831277","798.742114937701","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","178.576764591561","191.578605856125","249.510218213181","309.498017763583","326.43800009929","362.144382848367","411.949298368273","487.601981611026","540.474401703985","616.741888327112","644.292163412241","660.931517340095","713.857165044985","722.535745847888","650.952247302758","704.495284900183","815.575882846951","983.216768372539","1138.93294211413","1304.05405516776","1481.54610863377","1653.60598015327","1900.07966812177","2130.26135057987","2417.44539831239","2542.80337964467","1988.42217164087","1414.75387448147","1598.4079149893","1579.35561086663","1463.0960981186","1644.71593898731","1859.0399877121","2104.11213521297","2282.36625624571","2683.59551013017","3196.54580135901","3450.37740760578","3345.17115436668","4023.21312100749","4387.25303275686","4526.00285160458","4651.93164494374","4528.77214176213","4456.37820585585","4627.54211807348","5105.20975854947","5588.77519009755","6084.41997213643","5721.49885102841","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246.129015615817","316.18510307055","445.177415584433","621.516602610715","851.784827288281","754.279691741054","780.244903937916","897.258343098543","1052.05274586891","1142.49844229297","1193.7629866179","1048.31058399619","858.872735685093","916.201835017776","897.390375982011","903.979526495893","847.664817469688","",
"Turkmenistan","TKM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","494.508734646312","398.585870723263","238.50920478484","262.427707581825","455.6232604472","649.131276511075","755.941731726876","713.406472984921","760.059832617221","1404.87706266628","1929.31496334603","2691.42860781551","2717.17842396392","3082.24156413474","","","","","","","4863.40957532927","5560.27840233004","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","524.981401554539","577.139189442838","630.161144170382","811.633233486316","1015.50309625318","1036.72807045044","1120.0339640521","1205.13272703211","1323.46499950371","1500.103473565","1755.32117272904","2002.43372243846","1785.76084382582","1486.83743488092","1466.84057982084","1496.99459108445","1502.71008559783","1552.46813086281","1726.17252207424","1744.20543352488","1994.18617441774","2176.24196210475","2361.58291347453","2718.3125513294","3148.06613785002","3286.23024674714","3528.96974854857","3799.56865984421","3731.72693731575","3248.78492824825","3538.79903997714","3408.26308931258","2964.54520345078","2934.42085856534","3317.53361121818","3958.06323359081","4623.52448061827","5472.72411280479","6297.42975243342","5824.19345252491","7090.57063983849","7866.03118539507","7784.6119967599","7950.37449096696","7999.37055011866","6737.47766583566","6461.90846949734","7149.24031257178","6829.2263566498","6689.21505386832","5512.96573328902","",
"Timor-Leste","TLS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","663.979333482541","","","","","","","","","","","","1276.45231264068","1208.07637932748","1221.6841215462","893.559008569727","1376.71358840825","1605.33322754161","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943.902200757241","979.689663951144","1148.61779232894","1288.62583435589","1351.45492972955","1401.35070048022","1466.62557851356","1472.12313893264","1514.18825587191","1480.93159297816","1566.71165533328","1821.36160193035","2045.83834813847","2354.55732469036","2921.26079007036","3503.50442711458","3516.70600048371","3926.88196740351","3717.30756550978","3975.87235899863","3621.28239629415","3519.18386490642","3198.79825842323","3222.15723808561","3045.61152898191","2761.85662001965","2817.6988174763","2553.97195021967","",
"Tonga","TON","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","669.099339112275","660.761649865627","632.222291130621","666.741938581495","626.039263806681","717.744565758545","847.086995266986","1134.88064885487","1093.36814890405","1148.45639193496","1329.98517484557","1364.71632950863","1376.44890755869","1990.07398042541","2031.91834956002","2171.99032819936","2108.76125675532","1889.87724907748","1946.48154121838","1940.21730881518","1690.45459317723","1731.03219236091","1876.21437259299","2131.27327064977","2368.16421478832","2695.18152798062","2684.74861865772","3080.99041265399","2817.04697162497","3259.31101171487","-275.015197205232","-260.611789310727","-645.777058162427","-802.057087831","-924.655419583046","-688.99120404507","-563.598686034095","-675.311920357159","-381.656329630643","3925.93228092409","",
